Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2015-I-GK-096,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which of the following is n o t a p art of contemporary Indian foreign policy in relationships with its neighbours ? [2015 CDS-I],Look East policy for linking up with South-East Asia via Myanmar,Panchsheel,Non-alignment,SAARC,C,"Solution: Among the following, nonalignment is not a part of contemporary Indian foreign policy in relationships with its neighbours. The Non-Aligned Movement was formed during the Cold War as an organisation of States that did not seek to formally align themselves with either the United States or the Soviet Union, but sought to remain independent or neutral. ‘Non-Alignment’ means attempt by a nation to keep itself aloof from military blocks. Statements (a), (b) and (d) give a glimpse of the policies which are part of contemporary Indian foreign policy related with its neighbours. © examsnet.com"
CDS-2015-I-GK-097,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Consider the following statements : 1. The Nirmal Bharat Abhiyan is restructured into the Swachh Bharat Mission. 2. The Swachh Bharat Mission has two sub-Missions — Union Territories and States. Which of the statements given above is/are correct ? [2015 CDS-I],1 only,2 only,Both 1 and 2,Neither 1 nor 2,A,"Solution: Only statement (1) is correct. The Nirmal Bharat Abhiyan (NBA) was restructured into the Swachh Bharat Mission with two submissions – Swachh Bharat Mission (Gramin) and Swachh Bharat Mission (Urban). Budgetary provisions for the two sub-missions were provided separately in the demand for Grant of the Ministries of Drinking Water and Sanitation (for Gramin) and Ministry of Urban Development (for Urban). The Mission kick-started on 2nd October,2014. Nirmal Bharat Abhiyan was earlier known as Total Sanitation Campaign (TSC). Under this programme, projects had been launched in the entire rural India covering 607 districts in all states/union territories. © examsnet.com"
CDS-2015-I-GK-098,2015,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,Which one of the following statements is correct ? [2015 CDS-I],The President cannot pardon a person sentenced by a Court Martial.,"The supreme command of the defence forces of the Union vests in the President, but its exercise has to be regulated by law.",A person awarded rigorous imprisonment cannot be compelled to do hard work as this would amount to violation of Article 23 of the Constitution of India.,"The Armed Forces Tribunal Act, 2007 excludes the powers of the High Courts under Article 226 of the Constitution of India in relation to service matters of persons in the armed forces.",B,"Solution: Statement (b) is correct. According to Article 53 (a), the executive power of the Union shall be vested in the President and shall be exercised by him either directly or through officers subordinate tohim in accordance with this Constitution. Without prejudice tothe generality of the foregoing provision, the supreme commandof the Defence Forces of the Union shall be vested in the President and the exercise thereof shall be regulated by law © examsnet.com"
CDS-2015-I-GK-099,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Demand for a commodity refers to [2015 CDS-I],Desire for that commodity,Need for that commodity,Quantity demanded of that commodity,Quantity demanded at certain price during any particular period of time,D,"Solution: Demand for a commodity refers to the quantity demanded at acertain price during any particular period of time. The demand for a commodity is its quantity which the consumers are able and willing to buy at various prices during a given period of time. So, for a commodity to have a demand, the consumer must possess willingness to buy it, the ability or means to buy it, and it must be related to per unit of time, i.e., per day, per week, per month orper year. © examsnet.com"
CDS-2015-I-GK-100,2015,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,The interest of the British Government of India in Afghanistan in the nineteenth century came about in order to [2015 CDS-I],make use of the natural resources of Afghanistan.,ensure that the Russian empire did not have an influence over Afghanistan.,increase the reach of the British Empire.,establish a monopoly over the markets of Afghanistan.,B,"Solution: The interest of the British Government of India in Afghanistan in the nineteenth century came about in order to ensure that theRussian empire did not have an influence over Afghanistan. TheBritish became the major power in the Indian subcontinent after the Treaty of Paris (1763) and began to show interest in Afghanistan as early as their 1809 treaty with Shuja Shah Durrani. It was the threat of the expanding Russian Empire beginning to push for an advantage in the Afghanistan region that placed pressure on British India, in what became known as the ‘Great Game’. The Great Game set in motion the confrontation of the British and Russian empires, whose spheres of influence moved steadily closer to one another until they met in Afghanistan. It also involved Britain's repeated attempts to impose a puppet government in Kabul. © examsnet.com"
CDS-2015-I-GK-101,2015,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,What was the common element among (i) G.D. Birla (ii) Ambalal Sarabhai and (iii) Walchand Hirachand ? [2015 CDS-I],They were leading members of the socialist movement in India,They were Indian industrialists,They were nationalist leaders,All of the above,B,"Solution: The common element among (i) G.D. Birla, (ii) Ambalal Sarabhai,and (iii) Walchand Hirachand was that they were the Indianindustrialists. Ghanshyam Das Birla was an Indian businessman and a member of the Birla Family. He was a close associate and a steady supporter of Mahatma Gandhi, whom he met for the first time in 1916. Ambalal Sarabhai was an Indian industrialist in Ahmedabad. He also participated in India's independence movements. He had been an ardent supporter of Mahatma Gandhi and Indian independence movement since 1916. Gandhi's Sabarmati Ashram was saved by him with generous donation. Walchand Hirachand Doshi was an Indian industrialist and the founder of the Walchand group © examsnet.com"
CDS-2015-I-GK-102,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which of the following is not true for SAFTA (South Asian Free Trade Area) ? [2015 CDS-I],It is a step towards a South Asian customs union and common market.,The agreement came into effect in 2006.,The SAFTA is a trade liberalisation regime.,The SAFTA agreement takes precedence over any other agreement a member country may have with states outside SAFTA.,D,"Solution: Among the given items, option (d) is not true for the South AsianFree Trade Area (SAFTA). SAFTA is an agreement reached on6th January, 2004 at the 12th SAARC summit in Islamabad,Pakistan. It created a free trade area in Afghanistan, Bangladesh,Bhutan, India, Maldives, Nepal, Pakistan and Sri Lanka. It aimedto reduce customs duties of all the traded goods to zero by theyear 2016. The SAFTA agreement came into force on 1st January,2006, and is operational following the ratification of the agreementby the seven governments. The SAFTA agreement does not takeprecedence over any other agreement a member country mayhave with states outside SAFTA. © examsnet.com"
CDS-2015-I-GK-103,2015,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Which of the following is not a laid down principle of the Panchsheel ? [2015 CDS-I],Mutual respect for each other’s territorial integrity,Mutual non-aggression,Mutual support for each other in world forum,Mutual non-interference in each other’s internal affairs,C,"Solution: Among the given statements, mutual support for each other inworld forum is not a laid down principle of the Panchsheel. The‘Panchsheel Agreement’ for peaceful coexistence was signed in1954 between China and India. It implies the five principles ofconduct in international relations. These principles were: (i) mutualrespect for each other’s territorial integrity and sovereignty; (ii) nonaggression; (iii) non-interference in each other’s internal affairs; (iv) equality and mutual benefit; and (v) peaceful co-existence. © examsnet.com"
CDS-2015-I-GK-104,2015,GK,Defence & Security,"Defence, Military & Internal Security",Defence | Military Exercises | Armed Forces | Security Architecture,medium,"Which of the following statements is/are correct ? 1. ‘Yudh Abhyas 2014’ was an India - USA military exercise. 2. ""Yudh Abhyas 2014’ was conducted in Himachal Pradesh. Select the correct answer using the code given below : [2015 CDS-I]",1 only,2 only,Both 1 and 2,Neither 1 nor 2,A,"Solution: The India-US Combined Military Training Exercise YUDH ABHYAS 2014 held from 17th September-30th September at Ranikhet and Chaubattia in Uttarakhand (not in Himachal Pradesh). Hence, statement B is not correct. It was the tenth exercise in the Yudh Abhyas series, which started in 2004 underUS Army Pacific partnership program. The exercise strengthensand broadens interoperability and cooperation between both theArmies and complements a number of other exchanges between the two forces. The exercise provided an ideal platform for the personnel of the two countries to share their experiences on Counter-Insurgency and Counter-Terrorist Operations, under UN-mandated operations. © examsnet.com"
CDS-2015-I-GK-105,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,An exceptional demand curve is one that slopes [2015 CDS-I],downward to the right,upward to the right,horizontally,upward to the left,B,"Solution: An exceptional demand curve is the one that slopes upward to theright. The demand curve slopes from left to right upward if despitean increase in the price of the commodity, people tend to buymore due to reasons like fear of shortages or it may be an absolutely essential good. © examsnet.com"
CDS-2015-I-GK-106,2015,GK,Defence & Security,"Defence, Military & Internal Security",Defence | Military Exercises | Armed Forces | Security Architecture,easy,What was the claim to fame of Dr. Dwarka Nath Kotnis ? [2015 CDS-I],He provided succour to the poor,He set up hospitals in the difficult to reach regions of India,He was a leading Indian nationalist,He laid down his life providing medical help to the Eighth Route Army,D,"Solution: The claim to fame of Dr. Dwarka Nath Kotnis was that he laid down his life providing medical help to the Eighth Route Army. He was an Indian doctor who was sent to China in 1938 as part of an Indian medical mission after China was invaded by Japan. He served on the frontline and saved the lives of many Chinese soldiers. After four years in China, he fell ill and died at the age of 32. He is regarded as a symbol of Sino-Indian friendship. © examsnet.com"
CDS-2015-I-GK-107,2015,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Which of the following is not true about the Convention on the Elimination of all forms of Discrimination Against Women (CEDAW) ? [2015 CDS-I],It defines what constitutes discrimination aganist women and sets up an agenda for national action,It was adopted in 1979 by the United Nations,It commits States to undertake measures to end discrimination in their legal system,India is not a ratifying country and is therefore not legally bound to put its provisions into practice,D,"Solution: Statement (d) is not true about the Convention on the Eliminationof all forms of Discrimination Against Women (CEDAW) becauseIndia signed CEDAW on 30th July, 1980 and ratified it on 9th July,1993 and entered into force on 8th August, 1993. CEDAW was adopted by the United Nations General Assembly in 1979. This treaty has been described as the International Bill of Rights for Women. It is a comprehensive treaty on the rights of women and establishes legally binding obligations on the State Parties to follow the legal standards set by it to end discrimination against women and its goal is to achieve equality between men andwomen. © examsnet.com"
CDS-2015-I-GK-108,2015,GK,Environment & Ecology,"Ecology, Biodiversity & Climate Change",Environment & Ecology | Biodiversity | Conservation | Climate Change,medium,Consider the following statements with regard to the First Renewable Energy Global Investors Meet and Expo (2015): 1. This is a follow-up to the ‘Make in India’ initiative. 2. The central theme of the meet is to attract large scale investments in the renewable energy sector in India. Which of the statements given above is/are correct ? [2015 CDS-I],1 only,2 only,Both 1 and 2,Neither 1 nor 2,C,"Solution: Both the statements with regard to the First Renewable EnergyGlobal Investors Meet and Expo (2015) are correct. As a follow-up to the ‘Make in India’ initiative launched by the Prime Minister, theMinistry of New and Renewable Energy (MNRE) had announcedorganisation of the First Renewable Energy Global Investors Meet & Expo (RE-INVEST) on 15th-17th February, 2015 in New Delhi. The central theme of the meet is to attract large-scale investments in the renewable energy sector in India. It was the first major platform for investment promotion in the renewable energy sector at the Government of India level to signal India’s commitment to the development and upscaling of renewable energy for meeting its energy requirement in a sustainable manner. Renewableenergy contributes about 6.5% in the electricity mix of the country. It is proposed that this would be taken to about 12% in the nextthree years. FDI up to 100% under the automatic route is permitted in the Renewable Energy Sector. © examsnet.com"
CDS-2015-I-GK-109,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"When two goods are completely interchangeable, they are [2015 CDS-I]",Perfect substitutes,Perfect complements,Giffen goods,Veblen goods,A,"Solution: When two goods are completely interchangeable, they are perfectsubstitutes. A perfect substitute is a product or service that can be used in exactly the same way as the good or service it replaces. This is where the utility of the product or service is pretty much identical. An example would be Coke or Pepsi, BP petroleum or Exxon petroleum, etc. A ‘substitute’ or ‘substitute good’ in economics and consumer theory is a product or service that aconsumer sees as the same or similar to another product.A substitute can be perfect or imperfect depending on whetherthe substitute completely or partially satisfies the consumer. If aconsumer sees a difference between these brands, he may seePepsi as an imperfect substitute for Coke, even if the economists might consider them perfect substitutes. © examsnet.com"
CDS-2015-I-GK-110,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which would be the most appropriate description concerning the Punjab Naujaw an Bharat Sabha ? It aspired to [2015 CDS-I],"do political work among youth, peasants and workers.",spread the philosophy of revolution among students.,initiate discussions regarding anti-imperialism among workers.,help the formation of a Trade Union Movement in Punjab.,A,"Solution: Punjab Naujawan Bharat Sabha aspired to do political work among youth, peasants and workers. Bhagat Singh founded this Sabha to help foster revolution against the British Raj by gathering together the workers and peasant youth in 1926. The Punjab Naujawan Bharat Sabha declared the policy of developing the spirit of patriotism in the hearts of young men, helping the cause of the downtrodden labourers and peasants, revving the memories of the martyrs. © examsnet.com"
CDS-2015-I-GK-111,2015,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,medium,The Sixth Schedule of the Indian Constitution contains provisions for the administration of Tribal areas. Which of the following States is n o t covered under this Schedule ? [2015 CDS-I],Assam,Manipur,Meghalaya,Tripura,B,"Solution: The Sixth Schedule of the Indian Constitution contains provisionsrelating to the administration and control of the Tribal areas in thestates of Assam, Meghalaya, Tripura and Mizoram. Manipur isthe state which is not covered under this Schedule. The tribalareas in the four states of Assam, Meghalaya, Tripura and Mizoram have been constituted as autonomous districts. Eachautonomous district has a district council consisting of 30 members. The district and regional councils administer the areas under their jurisdiction. They can make laws on certain specified matters like land, forests, canal water, shifting cultivation, village administration, inheritance of property, marriage and divorce, social customs, and so on. But all such laws require the assent of the governor. © examsnet.com"
CDS-2015-I-GK-112,2015,GK,Current Affairs,Current Events of National & International Importance,Current Affairs | International Relations | Government Schemes | Awards,hard,"Which of the following statements is/are correct with regard to the Living Planet Report - 2014 (Species and Spaces, People and Places) released by World Wildlife Fund (WWF)? 1. The Living Planet Index (LPI), which measures more th an 10,000 representative populations of mammals, birds, reptiles, amphibians and fish, has declined by 52% since 1970. 2. The most dramatic regional LPI decrease occurred in Africa. Select the, correct answer using the code given below : [2015 CDS-I]",1 only,2 only,Both 1 and 2,Neither 1 nor 2,A,"Solution: World Wildlife Fund (WWF) on 30th September, 2014 released theLiving Planet Report, 2014. The theme of the report is Species and Spaces, People and Places. The report provides the data compiled on over 10,000 vertebrate species population from 1970 to 2010 through the Living Planet Index – a database maintained by the Zoological Society of London. According to this report, population of fish, birds, mammals, amphibians and reptiles hasdeclined by 52% since 1970. Hence, statement (1) is correct. Latin America suffered the most drastic losses with an overall decline of 83%. Hence, statement (2) is not correct. © examsnet.com"
CDS-2015-I-GK-113,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Rise in the price of a commodity means [2015 CDS-I],rise in the value of currency only,fall in the value of currency only,rise in the value of commodity only,fall in the value of currency and rise in the value of commodity,D,"Solution: Rise in the price of a commodity means fall in the value of currency and rise in the value of commodity. When the price of a commodity rises, it means that it is the case of inflation. Consequently, it reduces the purchasing power of a currency; and the value of commodity sees a rise. Currencies are moved by many factors, including supply and demand, politics, interest rates, speculation, and economic growth. © examsnet.com"
CDS-2015-I-GK-114,2015,GK,Medieval History,Medieval Indian History,Medieval History | Delhi Sultanate | Mughal Empire | Administration,easy,The Tungbhadra river provided sustenance to which empire ? [2015 CDS-I],Chola,Vijayanagara,Vakataka,Pandya,B,"Solution: The Tungabhadra River provided sustenance to Vijayanagara empire. The Vijayanagara empire was based in the Deccan Plateau region in South India. It was established in 1336 by Harihara I and his brother Bukka Raya I of Sangama Dynasty.The empire is named after its capital city of Vijayanagara, whoseruins surround the present-day Hampi, now a World Heritage Site in Karnataka. The writings of medieval European travellers, such as Domingo Paes, Fernao Nunes, and Niccolo de’ Conti, and the literature in local languages provides crucial information about its history. Vijayanagara was located on the banks of the Tungabhadra River. The river was the lifeline of the empire. This river starts and flows through the state of Karnataka during most of its course, before flowing along the border between Karnataka, Telangana and Andhra Pradesh and, ultimately, joining the Krishna River in Kurnool District of Andhra Pradesh. In the epicRamayana, the river was known by the name of Pampa. © examsnet.com"
CDS-2015-I-GK-115,2015,GK,Medieval History,Medieval Indian History,Medieval History | Delhi Sultanate | Mughal Empire | Administration,easy,"Which empire did Niccolo de Conti, Abdur Razzaq, Afanasy Nikitin and Fernao Nuniz visit ? [2015 CDS-I]",The empire of Kannauj,Vijayanagara empire,Hoysala empire,Rashtrakuta empire,B,"Solution: Niccolo de’ Conti, Abdur Razzaq,Afanasy Nikitin and Fernao Nuniz visited the Vijayanagara empire. Niccolo de’ Conti was an Italian traveller who visited during the time of Deva Raya I. Abdur Razzaq was an ambassador of Shah Rukh of Samarqand at the Court of the Zamorin of Calicut. He gives an account of the reign of Devaraya II, in his Matla-us-Sadain wa Majmaul-Bahrain. Afanasy Nikitin was a Russian merchant who described the conditions of the Bahamani kingdom under Muhammad III inhis Voyage to India. He visited parts of Vijayanagara as also Raichur and Golkonda. He described his trip in a narrative known as ‘The JourneyBeyond Three Seas’. Fernao Nunizwas a Portuguese writer of the 16thcentury who spent three years inVijayanagara (1535-1537). © examsnet.com"
CDS-2015-I-GK-116,2015,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,The Supreme Court guidelines issued in the Vishaka Case pertain to [2015 CDS-I],domestic violence,rape and sexual violence,sexual harassment at the work place,trafficking in women,C,"Solution: The Supreme Court guidelines issued in the Vishaka Case pertain to sexual harassment at the 351 workplace. The Vishaka Guidelines were a set of procedural guidelines for use in cases of sexual harassment. The Vishaka judgement was an offshoot of a rape case involving a social worker in Rajasthan. It laid down the requirements for employers dealing with complaints of sexual assault and stipulated the formation of committees to dispose of complaints from the victims of harassment. They were promulgated by the Indian Supreme Court in 1997 and were superseded in 2013 by the Sexual Harassment of Women at Workplace (Prevention, Prohibition and Redressal) Act, 2013. The case is the manifestation of judicial activism that reached its pinnacle in Vishaka vs. State of Rajasthan case. © examsnet.com"
CDS-2015-I-GK-117,2015,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Which one of the following statements is incorrect ? [2015 CDS-I],India does not have a Chief of Defence Staff.,"India does not have a Permanent Chairman, Chiefs of Staff Committee.","India has a Chairman, Chiefs of Staff Committee who functions as Chief of the Defence Staff.","India has a Chairman, Chiefs of Staff Committee who does not function as Chief of the Defence Staff.",C,"Solution: Among the given statement, statement (c) is incorrect. Thecurrent model that we have is of three services having their ownchiefs, while one of them officiates as the chairman, chiefs of staffcommittee (COSC) based on his seniority in the rank of chief (thechairman does not function as the Chief of the Defence Staff). Thechairman, COSC is served by Headquarters Integrated DefenceStaff (IDS). He, thus, wears two hats – his own service and that of the chairman COSC © examsnet.com"
CDS-2015-I-GK-118,2015,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,"Which among the following teams won the Duleep Trophy Cricket Tournament, 2014 ? [2015 CDS-I]",East Zone,Central Zone,West Zone,South Zone,B,"Solution: Central Zone won the Duleep Trophy Cricket Tournament, 2014after beating South Zone by 9 runs in the finals in Delhi. 2014-2015 Duleep Trophy was the 54th season of the Duleep Trophy, a first-class cricket tournament contested by 5 zonal teams of India: Central Zone, East Zone, North Zone, South Zone and West Zone. The competition was started by the Board of Control for Cricket in India in the 1961- 1962 season. The inaugural tournament was won by West Zone who defeated South Zone. © examsnet.com"
CDS-2015-I-GK-119,2015,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,"Which of the following statements is/are true with regard to the newly launched Vanbandhu Kalyan Yojana ? 1. Under the scheme, Centre will provide ₹ 10 crore each for every State and Union Territory of the country for the development of various facilities for the tribals. 2. The scheme mainly focuses on bridging infrastructural gaps and gap in human development indices between Scheduled Tribes and other Social Groups. Select the correct answer using the code given below : [2015 CDS-I]",1 only,2 only,Both 1 and 2,Neither 1 nor 2,B,"Solution: Only statement (2) is correct with regard to the newly launched Vanbandhu Kalyan Yojana. Union Ministry of Tribal Affairs on 28th October, 2014 launched Vanbandhu Kalyan Yojana (VKY) for the welfare of tribal people and particularly to lift human development indices of the tribal people.The scheme was launched on pilot basis in one block each of the States of Andhra Pradesh, Madhya Pradesh, Himachal Pradesh, Telangana, Odisha, Jharkhand, Chhattisgarh, Rajasthan, Maharashtra and Gujarat. Under the scheme, the Union Government will provide 10 crore rupees for each block for the development of various facilities for the tribal people. These blocks have been selected on the recommendations of the concerned States and have a very low literacy rate. Hence, statement (1) is not correct. The scheme mainly focuses on bridging infrastructural gaps and gap in human development indices between scheduled tribes and other social groups. © examsnet.com"
CDS-2015-I-GK-120,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,medium,Which of the following statements with regard to the proposed Asian Infrastructure Investment Bank is/are correct ? 1. India is one of the founding members of the Bank. 2. The Bank is to be headquartered in Shanghai. Select the correct answer using the code given below : [2015 CDS-I],1 only,2 only,Both 1 and 2,Neither 1 nor 2,A,"Solution: Only statement (1) is correct with regard to the proposed AsianInfrastructure Investment Bank (AIIB). India along with the other 20 member nations is the founding member of the AIIB and had signed agreement in this regard in October 2014. It should be noted that India is the second largest shareholder of AIIB (after China). The bank will lend designed finance to the infrastructure projects, like construction of roads, ports, railways, etc. in Asia. AIIB is a multilateral development bank proposed by China, which seeks to provide support to the infrastructure projects in Asia. TheBank is to be headquartered in Beijing (not Shanghai). Hence,statement (2) is not correct. © examsnet.com"
CDS-2015-II-GK-001,2015,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Genetic screening is [2015 CDS-II],analysis of DNA to check the presence of a particular gene in a person,analysis of gene in a population,pedigree analysis,screening of infertility in parents,A,Solution: Genetic screening is the analysis of DNA to check the presence of a particular gene in a person. Its purpose is to identify individuals who are at risk for a genetic disease or for transmitting a gene for a genetic disease such as sicklecell anaemia. © examsnet.com
CDS-2015-II-GK-002,2015,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,hard,Which of the following are the major factors responsible for the monsoon type of climate in India? 1. Location 2. Thermal contrast 3. Upper air circulation 4. The Himalayan Mountains Select the correct answer using the code given below. [2015 CDS-II],1 and 4 only,"1, 2, 3 and 4","2, 3 and 4 only","1, 2 and 3 only",B,Solution: All the factors given in the question are responsible for the monsoon type of climate in India.Some of the major factors which are responsible for the monsoon type of climate in India are: 1. Location and Latitudinal Extent; 2. Distance from the Sea; 3. The Northern Mountain Ranges; 4. Physiography; 5. Monsoon Winds; 6. Upper Air Circulation; 7. Tropical Cyclones and Western Disturbances; 8. El-Nino Effect; 9. La Nina; and 10. Southern Oscillation. © examsnet.com
CDS-2015-II-GK-003,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,"Consider the following Indian States : 1. Chhattisgarh 2. Telangana 3. Andhra Pradesh 4. Uttarakhand 5. Tamil Nadu Which among, the States given above are the largest and smallest respectively (in terms of geographical area)? [2015 CDS-II]",3 and 4,3 and 2,1 and 4,2 and 5,A,"Solution: Andhra Pradesh is the largest state among the states given in the question. It has an area of 162,970 sq km. Uttarakhand has a total area of 53,483 sq km. Telangana is the newest state of India. It has an area of 112,077 sq km. Tamil Nadu covers an area of 130,058 sq km. Chhattisgarh has an area of 135,198.5 sq km. Thus, the sequence from the largest state to the smallest state is: Andhra Pradesh, Chhattisgarh, Tamil Nadu, Telangana and Uttarakhand. © examsnet.com"
CDS-2015-II-GK-004,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Who among the following is considered as the father of genetic engineering? [2015 CDS-II],Philip Drinker,Paul Berg,Thomas Addison,Alpheus S. Packard Jr.,B,"Solution: The Father of Genetic Engineering is Paul Berg. He is an American Biochemist who created the first recombinant DNA by joining the DNA from two different organisms, a monkey virus known as SV40 and a virus called lambda phage in 1976. He was the recipient of the Nobel Prize in Chemistry in 1980, along with Walter Gilbert and Frederick Sanger. © examsnet.com"
CDS-2015-II-GK-005,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Which of the' following cause(s) variation in the genetic material of progeny? 1. Sexual reproduction 2. Asexual reproduction 3. Mutations 4. Epigenetic changes Select the correct answer using the code given below. [2015 CDS-II],2 only,"1, 2 and 3","1, 3 and 4",1 and 3 only,D,Solution: Sexual reproduction and mutations cause variation in the genetic material of progeny. Natural selection acts upon two major sources of genetic variation – mutations and recombination of genes through sexual reproduction. A mutation occurs when a DNA gene is damaged or changed in such a way as to alter the genetic message carried by that gene. © examsnet.com
CDS-2015-II-GK-006,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Plant) List-II (Natural vegetation type) A. Ebony 1. Moist deciduous B. Shisham 2. Himalayan moist C. Walnut 3. Alpine D. Birch 4. Tropical evergreen code : A B C D (a) 4 1 2 3 (b) 4 2 1 3 (c) 3 2 1 4 (d) 3 1 2 4 [2015 CDS-II],(a),(b),(c),(d),A,"Solution: Ebony is a species of plants found in the tropical evergreen forests. The other plant species found here include rosewood, mahogany, aini, etc. Shisham is a plant species found in the moist deciduous forests. Other species found here include teak, sal, mahua, amla, sandalwood, etc. Walnut along with chinar is found in the Himalayan moist forest, whereas birch along with pines, junipers, rhododendrons, etc. are found in an alpine forest © examsnet.com"
CDS-2015-II-GK-007,2015,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Cobalt is associated with [2015 CDS-II],growth hormone,vitamin B 12 B_{12} B 12 ​,hemoglobin,intestinal enzymes,B,"Solution: Cobalt is associated with vitamin B12. Cobalt is used in the human body to help absorb and process vitamin B12. This vitamin is essential for making red blood cells in the body. Vitamin B12, also called cobalamin, is a water-soluble vitamin that has a key role in the normal functioning of the brain and nervous system via the synthesis of myelin (myelinogenesis), and the formation of red blood cells. It is one of the eight B vitamins. © examsnet.com"
CDS-2015-II-GK-008,2015,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,hard,Absorption of water in the human body can be found in 1. renal tubule in kidney 2. hepatic cells in liver 3. large intestine 4. pancreatic duct Select the correct answer using the code given below. [2015 CDS-II],"1, 2 and 3",1 and 3 only,2 and 4,3 only,D,Solution: Large intestine is the final section of the gastrointestinal tract that performs the vital task of absorbing water and vitamins while converting the digested food into the feces. © examsnet.com
CDS-2015-II-GK-009,2015,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Geological time scale) List-II (Life-form) A. Pleistocene 1. Mammals B. Paleocene 2. Human genus C. Permian 3. Invertebrates D. Cambrian 4. Frogs code : A B C D (a) 2 1 4 3 (b) 2 4 1 3 (c) 3 4 1 2 (d) 3 1 4 2 [2015 CDS-II],(a),(b),(c),(d),A,"Solution: Pleistocene Epoch was marked by the development of human genus. Paleocene Epoch was marked by the development of mammals. The major event of Permian Epoch was the development of marine invertebrates. Frogs and turtles characterised the Cambrian Period. The whole geological history is divided into five eras, which are further subdivided into periods, epochs and ages. © examsnet.com"
CDS-2015-II-GK-010,2015,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Measles is a disease caused by [2015 CDS-II],bacteria,virus,protozoa,worm,B,Solution: Measles is an acute infection caused by the rubeola virus. It is highly contagious and usually seen in children. The measles virus (MV) belongs to the genus Morbillivirus of the family Paramyxoviridae. The virus lives in the mucus of the nose and throat of an infected child or adult. © examsnet.com
CDS-2015-II-GK-011,2015,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Neutrophils and lymphocytes originate from [2015 CDS-II],kidney tubule,spleen,bone marrow,lymph node,C,"Solution: Neutrophils and lymphocytes originate from the bone marrow. They are the types of white blood cells which help to combat the infection in a human body and, hence, constitute an important part of our immune system. The neutrophil accounts for about 60% of all the white blood cells. Lymphocyte comes in two forms – B-type and T-type. © examsnet.com"
