Id,Year,Paper,Subject,Topics,Tags,Difficulty,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer,Explanation
CDS-2017-II-GK-041,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"Who among the following is the author of the book, The Social Contract? [2017 CDS-II]",Voltaire,Hobbes,Locke,Rousseau,D,"Solution: Rousseau is the author of the book ‘The Social Contract’. This book helped inspire political reforms or revolutions in Europe, especially in France. It argued against the idea that monarchs were divinely empowered to legislate. Rousseau asserts that only the people who are sovereign have that all-powerful right. Jean Jacques Rousseau was a Genevan philosopher, writer and composer of the 18th century, mainly active in France. © examsnet.com"
CDS-2017-II-GK-042,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"Who among the following is the recipient of the Jnanpith Award, 2016? [2017 CDS-II]",Shankha Ghosh,Raghuveer Chaudhari,Pratibha Ray,Rehman Rahi,A,"Solution: The Bengali poet Shankha Ghosh is the recipient of the Jnanpith Award, 2016. He is the 52nd recipient of the Jnanpith Award. The first Jnanpith Award was given to the Malayalam writer G. Sankara Kurup in 1965 for his collection of poems – ‘Odakkuzhal’. Instituted in 1961, the award is bestowed only on the Indian writers writing in Indian languages included in the Eighth Schedule to the Constitution of India and English, with no posthumous conferral. © examsnet.com"
CDS-2017-II-GK-043,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,medium,"The Sustainable Development Goals (SDGs), which were adopted by the UNO in place of the Millennium Development Goals (MDGs), 2015, aim to achieve the 17 goals by the year [2017 CDS-II]",2020,2030,2040,2050,B,"Solution: The Sustainable Development Goals (SDGs), which were adopted by the UNO in place of the Millennium Development Goals (MDGs), 2015, aim to achieve 17 goals by the year 2030. The total number of targets (under these 17 goals) is 169. The SDGs cover a broad range of social and economic development issues. The SDGs are also known as ‘Transforming Our World: the 2030 Agenda for Sustainable Development’ or ‘2030 Agenda’ in short. © examsnet.com"
CDS-2017-II-GK-044,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"Teejan Bai, a recipient of the M. S. Subbulakshmi Centenary Award, 2016, is an exponent in [2017 CDS-II]",Kannada classical vocal,Kajari dance,Kajari dance,"Pandavani, a traditional performing art",D,"Solution: Teejan Bai, a recipient of the M.S. Subbulakshmi Centenary Award, 2016, is an exponent in Pandavani, a traditional performing art form, from Chhattisgarh, in which she enacts tales from the Mahabharata, with musical accompaniments. She has been awarded the Padma Shri in 1987, and Padma Bhushan in 2003, besides Sangeet Natak Akademi Award in 1995. © examsnet.com"
CDS-2017-II-GK-045,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"Who among the following is the recipient of the Dadasaheb Phalke Award, 2016? [2017 CDS-II]",Nana Patekar,Manoj Kumar,Javed Akhtar,K. Viswanath,D,"Solution: K. Viswanath is the recipient of the Dadasaheb Phalke Award, 2016 for his outstanding contribution to the film industry. He is best known for his award-winning movies in Telugu, Tamil and Hindi. He is the 48th recipient of the award, the highest recognition in the Indian cinema, which consists of a golden lotus, a cash prize of ` 10 lakhs and a shawl. © examsnet.com"
CDS-2017-II-GK-046,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,The Nobel Prize in Physics for the year 2016 was given to [2017 CDS-II],David J. Thouless,F. Duncan M. Haldane,J. Michael Kosterlitz,All of them,D,"Solution: The Nobel Prize in Physics for the year 2016 was given to David J. Thouless, F. Duncan M. Haldane and J. Michael Kosterlitz ‘for theoretical discoveries of topological phase transitions and topological phases of matter’. The Nobel Prize in Physics is an annual award given by the Royal Swedish Academy of Sciences. © examsnet.com"
CDS-2017-II-GK-047,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which one of the following political parties was launched by Irom Sharmila in Manipur? [2017 CDS-II],People’s Resurgence and Justice Alliance,Manipur Resistance Alliance,Tribal Resistance Party,Revolutionary People’s Party,A,"Solution: People’s Resurgence and Justice Alliance (PRAJA) is a political party in Manipur launched by Irom Sharmila. The party was founded in 2016 by Irom Sharmila, as a co-convener. The party was launched after ending a hunger strike on 9th August, 2016. The major aim of the party is to end the Armed Forces (Special Powers) Act in the state of Manipur and bring clean politics to the state of Manipur. © examsnet.com"
CDS-2017-II-GK-048,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,"Which one of the following planets was explored by Cassini Mission launched by NASA, which ended in September 2017? [2017 CDS-II]",Sun,Neptune,Saturn,Jupiter,C,"Solution: The Saturn planet was explored by Cassini Mission launched by NASA, which ended in September 2017. Launched on October 15, 1997, the mission entered the orbit around the Saturn on June 30, 2004, carrying the European Huygens probe. Its key discoveries included the global ocean with indications of hydrothermal activity within Enceladus, and liquid methane seas on Titan. The mission ended on September 15, 2017. © examsnet.com"
CDS-2017-II-GK-049,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Strait) List-II (Countries) A. Bass Strait 1. UK and France B. Davis Strait 2. Australia and Tasmania C. Dover Strait 3. USA and Cuba D. Florida Strait 4. Canada and Greenland A B C D (a) 2 4 1 3 (b) 2 1 4 3 (c) 3 4 1 2 (d) 3 1 4 2 [2017 CDS-II],(a),(b),(c),(d),A,"Solution: Bass Strait is a strait that separates Australia's state of Victoria from Tasmania. The Davis Strait is located between Northern Canada and Greenland. It is the largest strait in the world with an extreme tidal range of 30-50 feet. The Strait of Dover is a narrow sea passage that links the North Sea and the English Channel between Britain and France. The Strait of Florida is a deep trough that separates the Florida Peninsula (USA) from Cuba. So, option (a) gives the correct code. © examsnet.com"
CDS-2017-II-GK-050,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Match List -I with List-II and select the correct answer using the code given below the Lists : List-I (Pass) List-II (Place) A. Zoji La 1. Himachal Pradesh B. Shipki La 2. Uttarakhand C. Lipulekh 3. Jammu and Kashmir D. Nathu La 4. Sikkim A B C D (a) 4 2 1 3 (b) 4 1 2 3 (c) 3 1 2 4 (d) 3 2 1 4 [2017 CDS-II],(a),(b),(c),(d),C,Solution: Zoji La is a high mountain pass in Jammu and Kashmir. Shipki La is a mountain pass and border post on the India-Tibet border. It is located in the state of Himachal Pradesh. Lipulekh is a Himalayan pass on the border between Uttarakhand (India) and Tibet (China). Nathu La is a mountain pass in the Himalayas in the East Sikkim district. It connects the Indian state of Sikkim with China's Tibet Autonomous Region. © examsnet.com
CDS-2017-II-GK-051,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Concern) List-II (Product) A. TISCO 1. Chemicals B. BALCO 2. Iron & Steel C. BPCL 3. Electronics D. BEL 4. Aluminium A B C D (a) 2 1 4 3 (b) 2 4 1 3 (c) 3 4 1 2 (d) 3 1 4 2 [2017 CDS-II],(a),(b),(c),(d),B,Solution: Tata Iron and Steel Company Limited (TISCO) is an Indian multinational iron and steel-making company. Bharat Aluminium Company Ltd. (BALCO) is an Indian aluminium-making company. Bharat Petroleum Corporation Limited (BPCL) is an Indian state-controlled Maharatna oil and gas company. Bharat Electronics Limited (BEL) is an Indian state-owned aerospace and defencecompany. © examsnet.com
CDS-2017-II-GK-052,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I(National Highway) List-II(Route) A. NH-2 1. Delhi-Jaipur-Ahmedabad-Mumbai B. NH-4 2. Thane-Pune-Bengaluru-Chennai C. NH-7 3. Delhi-Agra-Allahabad-Kolkata D. NH-8 4. Varanasi-Jabalpur-Nagpur-Hyderabad- Bengaluru-Madurai- Kanyakumari A B C D (a) 3 4 2 1 (b) 1 2 4 3 (c) 1 4 2 3 (d) 3 2 4 1 [2017 CDS-II],(a),(b),(c),(d),D,"Solution: NH-2: Delhi-Mathura-Agra-Kanpur-Allahabad-Varanasi-Mohania-Barhi-Palsit-Baidyabati-Bara-Kolkata NH-4: Junction with National Highways No. 3 near Thane-Pune-Belgaum-Hubli-Bengaluru Ranipet-Chennai NH-7: Varanasi-Mangawan-Rewa-Jabalpur-Lakhnadon-Nagpur-Hyderabad-Kurnool-Bengaluru-Krishnagiri-Salem-Dindigul-Madurai-Kanyakumari NH-8: Delhi-Jaipur-Ajmer-Udaipur-Ahmedabad-Vadodara-Mumbai So, option (d) gives the correct code © examsnet.com"
CDS-2017-II-GK-053,2017,GK,Environment & Ecology,"Ecology, Biodiversity & Climate Change",Environment & Ecology | Biodiversity | Conservation | Climate Change,easy,One carbon credit is accepted as equivalent to [2017 CDS-II],100 kg of carbon,100 kg of carbon dioxide,1000 kg of carbon,1000 kg of carbon dioxide,D,Solution: One carbon credit is accepted as equivalent to 1000 kg (one tonne) of carbon dioxide. A carbon credit is a generic term for any tradable certificate or permit representing the right to emit one tonne of carbon dioxide or the mass of another greenhouse gas with a carbon dioxide equivalent to ( t C O 2 e ) (tCO_2e) ( tC O 2 ​ e ) one tonne of carbon dioxide. © examsnet.com
CDS-2017-II-GK-054,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,An emulsion consists of [2017 CDS-II],one liquid and one solid,one liquid and one gas,two liquids,two solids,C,"Solution: An emulsion consists of two liquids. It is a colloid of two or more immiscible liquids where one liquid contains a dispersion of the other liquids. In other words, an emulsion is a special type of mixture made by combining two liquids that normally don't mix. For example, oil-in-water emulsion. © examsnet.com"
CDS-2017-II-GK-055,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Which of the following radioactive substances enters/enter the human body through food chain and causes/cause many physiological disorders? [2017 CDS-II],Strontium-90,Iodine-131,Cesium-137,All of the above,D,"Solution: Among the given items, Strontium-90, Iodine-131 and Cesium-137 radioactive substances enter the human body through food chain and cause many physiological disorders since these are relatively volatile and, thus, can contaminate large areas. They are a threat to public health, both physical and mental, and to food safety. © examsnet.com"
CDS-2017-II-GK-056,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,easy,‘Xeriscaping’ is a concept related to [2017 CDS-II],landscaping related to save water,landscaping related to save soil erosion,weathering of rock surface,All of the above,A,"Solution: ‘Xeriscaping’ is a concept related to landscaping to save water. The word ‘Xeriscape’ was coined by the Denver Water Department in 1981 to help make water-conserving landscaping an easily recognised concept. The word is a combination of ‘landscape’ and the Greek word ‘xeros’, which means ‘dry’. ‘Xeriscaping’ is a systematic concept for saving water in the landscape areas. Xeriscaping is a method of landscaping that promotes water conservation. Rather than a specific ‘look’ or a limited group of plants, Xeriscaping is a combination of seven basic landscaping principles. © examsnet.com"
CDS-2017-II-GK-057,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Joule-Thomson process is extremely useful and economical for attaining low temperature. The process can be categorized as [2017 CDS-II],isobaric process,isoenthalpic process,adiabatic process,isochoric process,C,"Solution: Joule-Thomson process is extremely useful and economical for attaining low temperature. The process can be categorised as adiabatic process. In thermodynamics, an adiabatic process is the one that occurs without transfer of heat or matter between a thermodynamic system and its surroundings. In an adiabatic process, energy is transferred to its surroundings only as work © examsnet.com"
CDS-2017-II-GK-058,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Ultrasonic waves are produced by making use of [2017 CDS-II],ferromagnetic material,ferrimagnetic material,piezoelectric material,pyroelectric material,C,"Solution: Ultrasonic waves are produced by making use of piezoelectric material. In most of the applications, ultrasonic waves are generated by a transducer that includes a piezoelectric crystal that converts electrical energy (electric current) to mechanical energy (sound waves). These sound waves are reflected and return to the transducer as echoes and are converted back to electrical signals by the same transducer or by a separate one © examsnet.com"
CDS-2017-II-GK-059,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,medium,"A person throws an object on a horizontal frictionless plane surface. It is notice that there are two forces acting on this object—(i) gravitational pull and (ii) normal reaction of the surface. According to the third law of motion, the net resultant force is zero. Which one of the following can be said for the motion of the object? [2017 CDS-II]",The object will move with acceleration.,The object will move with deceleration.,"The object will move with constant speed, but varying direction.",The object will move with constant velocity.,D,"Solution: A person throws an object on a horizontal friction plane surface. It is noticed that there are two forces acting on this object – (i) gravitational pull; and (ii) normal reaction of the surface. According to the third law of motion, the net resultant force is zero. The object will move with constant velocity. © examsnet.com"
CDS-2017-II-GK-060,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,hard,"Consider the following statements : 1. The chain reaction process is used in nuclear bombs to release a vast amount of energy, but in nuclear reactors, there is no chain reaction. 2. In a nuclear reactor, the reaction is controlled, while in nuclear bombs, the reaction is uncontrolled. 3. In a nuclear reactor, all operating reactors are ‘critical’, while there is no question of ‘criticality’ in case of a nuclear bomb. 4. Nuclear reactors do not use moderators, while nuclear bombs use them. Which of the above statements about operational principles of a nuclear reactor and a nuclear bomb is/are correct? [2017 CDS-II]",1 and 3,2 and 3,4 only,1 and 4,B,"Solution: In a nuclear reactor, the reaction is controlled, while in nuclear bombs, the reaction is uncontrolled. For stopping the chain reaction in a nuclear reactor, control rods are used. Control rods are made of materials such as Boron, Hafnium, or Cadmium, which have a property called high neutron absorption cross-section. In a nuclear reactor, all the operating reactors are ‘critical’, while there is no question of ‘criticality’ in case of a nuclear bomb. A nuclear reactor is a machine where electricity and heat energy are generated by utilising the power of atoms. In this mechanism, nuclear chain reactions are produced, controlled and contained releasing a tremendous amount of energy. This controlled energy is used in electricity generation and radioactive isotopes production. All the operating nuclear reactors are ‘critical’. When the reactors are running at a constant power level, they are said to be in a ‘critical condition’. In a nuclear bomb, there is a nuclear device having massive destructive power coming from uncontrolled fusion and fission reactions. © examsnet.com"
CDS-2017-II-GK-061,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,"The foul smell of urine of a healthy man having healthy food, when spilled on floor, is mainly due to the bacterial decomposition of [2017 CDS-II]",urea into sulphur dioxide,sugar into carbon dioxide,lipids into methane,urea into ammonia,D,"Solution: The foul smell of urine of a healthy man having healthy food, when spilled on floor, is mainly due to the bacterial decomposition of urea into ammonia. Urea is one of the waste products found in urine. It is a byproduct of the breakdown of protein and can be broken down further into ammonia in certain situations. Therefore, many conditions that result in concentrated urine can cause urine that smells like ammonia. © examsnet.com"
CDS-2017-II-GK-062,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,Desalination of seawater is done by using reverse osmosis. The pressure applied to the solution is [2017 CDS-II],larger than osmotic pressure,smaller than osmotic pressure,equal to osmotic pressure,equal to atmospheric pressure,A,Solution: Desalination of seawater is done by using reverse osmosis. The pressure applied to the solution is larger than osmotic pressure. Reverse osmosis is a technology that is used to remove a large majority of contaminants from water by pushing the water under pressure through a semipermeable membrane © examsnet.com
CDS-2017-II-GK-063,2017,GK,Science & Tech,General Science & Emerging Technologies,Science & Tech | General Science | Applied Science | Physics | Chemistry | Biology,easy,Which one of the following polymers does not contain glucose units? [2017 CDS-II],Glycogen,Starch,Cellulose,Rubber,D,Solution: The polymer that does not contain glucose units is rubber. Natural rubber coming from the tree latex is essentially a polymer made from isoprene units with a small percentage of impurities in it. © examsnet.com
CDS-2017-II-GK-064,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,easy,"Tincture of iodine is an antiseptic for fresh wounds. It is a dilute solution of elemental iodine, which does not contain [2017 CDS-II]",water,acetone,alcohol,potassium iodide,B,"Solution: Tincture of iodine is an antiseptic for fresh wounds. It is a dilute solution of elemental iodine, which does not contain Acetone.Tincture of iodine or weak iodine solution is an antiseptic. It is usually 2%–7% elemental iodine, along with potassium iodide or sodium iodide, dissolved in a mixture of ethanol and water. Tincture solutions are characterised by the presence of alcohol. © examsnet.com"
CDS-2017-II-GK-065,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,easy,The Fundamental Rights guaranteed in the Constitution of India can be suspended only by [2017 CDS-II],a proclamation of National Emergency,an Act passed by the Parliament,an amendment to the Constitution of India,the judicial decisions of the Supreme Court,A,"Solution: The Fundamental Rights guaranteed in the Constitution of India can be suspended only by a proclamation of National Emergency. Articles 358 and 359 in part XVIII of the Constitution deals with this suspension of fundamental rights during National Emergency (an emergency due to war, external aggression or armed rebellion). → According to Article 358, when the national emergency is declared on the ground of war or external aggression, the six rights under Article 19 are automatically suspended. → According to Article 359, the president can suspend ‘the right to move to any court for the enforcement of Fundamental Rights (except Articles 20 and 21)’. © examsnet.com"
CDS-2017-II-GK-066,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,Which of the following statements about the 73rd and 74 th Constitution Amendment Act is/are correct? 1. It makes it mandatory for all States to establish a three-tier system of Government. 2. Representatives should be directly elected for five years. 3. There should be mandatory reservation of one-third of all seats in all Panchayats at all levels for women. Select the correct answer using the code given below. [2017 CDS-II],1 and 2 only,2 and 3 only,"1, 2 and 3",3 only,B,"Solution: The 73rd and 74th Constitutional Amendments were passed by the Parliament in December 1992.Through these amendments, local self-governance was introduced in rural and urban India. According to this Act, there will be three-tier system of panchayats at village, intermediate block/taluk/mandal and district levels except in States with population below 20 lakhs (Article 243B), seats at all levels to be filled by direct elections [Article 243C (b)] and one-third of the total number of seats to be reserved for women. One-third of the seats reserved for SCs and STs is also reserved for women. One-third offices of the chairpersons at all levels are reserved for women (Article 243D). © examsnet.com"
CDS-2017-II-GK-067,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,"A Joint Sitting of the Parliament is resorted to, for resolving the deadlock between two Houses of the Parliament for passing which of the following Bills? 1. Money Bill 2. Constitutional Amendment Bill 3. Ordinary Bill Select the correct answer using the code given below. [2017 CDS-II]",1 only,2 and 3 only,3 only,"1, 2 and 3",C,"Solution: A Joint Sitting of the Parliament is resorted to for resolving the deadlock between the two Houses of the Parliament for passing the Ordinary Bill. A Joint Session of the Parliament, called under Article 108 of the Constitution, is an extraordinary machinery provided by the Constitution to resolve a deadlock between the two Houses over the passage of a bill. There is no provision for Joint Sitting in case of the Constitutional Amendment Bill and Money Bill. © examsnet.com"
CDS-2017-II-GK-068,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,hard,Which of the following statements is/are correct? 1. The Directive Principles of State Policy are meant for promoting social and economic democracy in India. 2. The Fundamental Rights enshrined in Part III of the Constitution of India are ordinarily subject to reasonable restrictions. 3. Secularism is one of the basic features of Constitution of any country. Select the correct answer using the code given below. [2017 CDS-II],1 only,2 only,1 and 2 only,"1, 2 and 3",C,"Solution: The fundamental rights are the justifiable and enforceable rights while the directive principles are non-justifiable and cannot override the fundamental rights. The fundamental rights provide the political rights, whereas the social and economic rights are provided through the directive principles of state policy. Secularism is not one of the basic features of the Constitution of all the countries. Many countries are not secular. So, only statements 1 and 2 are correct. © examsnet.com"
CDS-2017-II-GK-069,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,The President of India is elected by an Electoral College comprising of elected members of which of the following? 1. Both the Houses of the Parliament 2. The Legislative Assemblies of States 3. The Legislative Councils of States 4. The Legislative Assemblies of NCT of Delhi and Puducherry Select the correct answer using the code given below. [2017 CDS-II],1 and 2 only,"1, 2 and 3","1, 2 and 4",3 and 4,C,"Solution: The President of India is elected by an Electoral College comprising of the elected members of both the Houses of the Parliament, the Legislative Assemblies of the States and the Legislative Assemblies of the NCT of Delhi and Puducherry. Article 54 provides that the President is elected by the method of indirect election, i.e., by an electoral college consisting of the elected members of both the Houses of the Parliament and of the state legislative assemblies. © examsnet.com"
CDS-2017-II-GK-070,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,Consider the following statements about the Scheduled Castes and the Scheduled Tribes under the provisions of the Constitution of India : 1. State can make any special provision relating to their admission to the Government educational institutions. 2. State can make any special provision relating to their admission to the private educational institutions elided by the State. 3. State can make any special provision relating to their admission to the private educational institutions not aided by the State. 4. State can make any special provision relating to their admission to the minority educational institutions as described in Article 30. Which of the statements given above are correct? [2017 CDS-II],1 and 2 only,3 and 4 only,"1, 2 and 3 only","1, 2, 3 and 4",C,"Solution: In Articles 15 (d) and (5), the Constitution gives the government the power to make special provisions ‘for the advancement of any socially and educationally backward classes of citizens’. Article 15 (5) says that ‘Nothing in this Article or in sub-clause (g) of clause (a) of Article 19 shall prevent the State from making any special provision, by law, for the advancement of any socially and educationally backward classes of the citizens or for the Scheduled Castes or the Scheduled Tribes insofar as such special provisions relate to their admission to the educational institutions including the private educational institutions, whether aided or unaided by the State, other than the minority educational institutions referred to in clause (a) of Article 30 © examsnet.com"
CDS-2017-II-GK-071,2017,GK,Polity,Indian Constitution & Governance,Polity | Constitution of India | Governance | Constitutional Bodies,hard,Article 21 of the Constitution of India includes 1. Rights of transgenders 2. Rights of craniopagus twins 3. Rights of mentally retarded women to bear a child Select the correct answer using the code given below. [2017 CDS-II],1 only,1 and 2 only,2 and 3 only,"1, 2 and 3",D,Solution: Article 21 of the Constitution of India includes: 1. Rights of transgenders; 2. Rights of craniopagus twins; and 3. Rights of mentally retarded women to bear a child. Article 21 provides protection of life and personal liberty. It states that no person shall be deprived of his life or personal liberty except according to the procedure established by the law. © examsnet.com
CDS-2017-II-GK-072,2017,GK,General Knowledge,General Knowledge,General Knowledge | UPSC CDS | Prelims,easy,Who among the following was not a member of the Drafting Committee of the Constituent Assembly? [2017 CDS-II],N. G. Ayyangar,K. M. Munshi,B. N. Rau,Muhammad Saadulah,C,Solution: B.N. Rau (the Constitutional advisor to the Assembly) was not a member of the Drafting Committee of the Constituent Assembly. It consisted of the following seven members: (a) Dr. B.R. Ambedkar (Chairman) (b) N. Gopalaswamy Iyengar (c) Alladi Krishnaswamy Iyer (d) Dr. K.M. Munshi (e) Syed Mohammad Saadullah (f) N. Madhava Rau (he replaced B.L. Mitter who resigned due to ill-health) (g) T.T. Krishnamachary (he replaced D.P. Khaitan who died in 1948) © examsnet.com
CDS-2017-II-GK-073,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,hard,"Due to which of the following factors, the Industrial Revolution took place in England in the eighteenth century? 1. The discovery of coal and iron deposits 2. The discovery of steam power 3. The introduction of railways 4. The regular supply of raw materials Select the correct answer using the code given below. [2017 CDS-II]",1 and 2 only,"2, 3 and 4 only",1 and 3 only,"1, 2, 3 and 4",D,Solution: All the given factors are responsible for the Industrial Revolution that took place in England in the eighteenth century. The location of the coal and iron ore mines close to each other encouraged the English to evolve new techniques for the manufacturing of iron and utilisation of coal. James Watt invented the steam engine using it to create a new form of power. Introduction of railways played a very important role in the rapid supply of raw materials throughout England. © examsnet.com
CDS-2017-II-GK-074,2017,GK,Current Affairs,Current Events of National & International Importance,Current Affairs | International Relations | Government Schemes | Awards,hard,Which of the following indicators have been used by the World Economic Forum to calculate Global Competi­tiveness Index for 2016-17? 1. Efficiency enhancer subindex 2. Innovation and sophistication factors subindex 3. Life expectancy enhancer subindex Select the correct answer using the code given below. [2017 CDS-II],1 and 2 only,2 and 3 only,1 and 3 only,"1, 2 and 3",A,"Solution: Efficiency enhancer subindex, and innovation and sophistication factors subindex have been used by the World Economic Forum to calculate Global Competitiveness Index for 2016-17. The GCI released by the WEF is one of the major studies which indicate how a country scores in the scale of global competitiveness. India has been ranked 39th out of 138 countries in the 2016-17 Global Competitiveness Index (GCI). © examsnet.com"
CDS-2017-II-GK-075,2017,GK,Economy,Indian Economy & Financial System,Economy | Macroeconomics | Banking & Finance | Public Finance,easy,"In India, the base year of the new GDP series has been shifted from 2004-05 to [2017 CDS-II]",2007-08,2008-09,2010-11,2011-12,D,"Solution: In India, the base year of the new GDP series has been shifted from 2004-05 to 2011-12. Gross Domestic Product (GDP) is the monetary value of all the finished goods and services produced within a country's geographical boundary in a financial year. The first official estimates of the national income were prepared by the Central Statistical Organisation (CSO) with base year 1948-49 for the estimates at constant prices. © examsnet.com"
CDS-2017-II-GK-076,2017,GK,Economy,Indian Economy & Financial System,Economy | Macroeconomics | Banking & Finance | Public Finance,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Type of Deficit) List-II (Explanation) A. Fiscal Deficit 1. Total Expenditure -Revenue Receipts & Non-debt B. Revenue Deficit 2. Revenue Expenditure - Revenue Receipts C. Effective Revenue Deficit 3. Revenue Deficit -Grants for Creation of Capital Assets D. Primary Deficit 4. Fiscal Deficit -Interest Payments A B C D (a) 1 2 3 4 (b) 1 3 2 4 (c) 4 2 3 1 (d) 4 3 2 1 [2017 CDS-II],(a),(b),(c),(d),A,"Solution: Fiscal deficit occurs when a government's total expenditures exceed the revenue that it generates, excluding the money from the borrowings. The difference between the total revenue and the total expenditure of the government is termed as fiscal deficit. A revenue deficit occurs when the net income generated, revenues less expenditures, falls short of the projected net income. Effective Revenue Deficit is the difference between revenue deficit and grants for the creation of capital assets. In other words,  the Effective Revenue Deficit excludes those revenue expenditures which were done in the form of grants for the creation of capital assets. Primary deficit refers to the difference between fiscal deficit of the current year and interest payments on theprevious borrowings. Primary Deficit = Fiscal Deficit – Interest Payments. © examsnet.com"
CDS-2017-II-GK-077,2017,GK,Modern History,Indian National Movement,Modern History | Freedom Struggle | British Colonial Rule,hard,Consider the following : 1. Tughlaqabad Fort . Bada Gumbad in Lodhi Garden 3. Qutub Minar 4. Fatehpur Sikri Which one of the following is the correct chronological order of building the above monuments? [2017 CDS-II],"3, 1, 4, 2","3, 1, 2, 4","1, 3, 2, 4","1, 3, 4, 2",B,"Solution: The Tughlaqabad fort was built by Ghiyas-ud-din Tughlaq in 1321. The Bara Gumbad was constructed in 1490 during the reign of Sikandar Lodi. Qutub Minar is a soaring, 73 m-high tower of victory, built in 1193 by Qutub-ud-din Aibak. Fatehpur Sikri was founded as the capital of the Mughal Empire in 1571 by Emperor Akbar. So, option (b) is the correct code. © examsnet.com"
CDS-2017-II-GK-078,2017,GK,Medieval History,Medieval Indian History,Medieval History | Delhi Sultanate | Mughal Empire | Administration,medium,"With regard to nature of Mughal State, who among the following scholars argued that “the peculiar feature of the State in Mughal India was that it served not merely as the protective arm of the exploiting classes, but was itself the principal instrument of exploitation”? [2017 CDS-II]",Irfan Habib,Satish Chandra,Athar Ali,J. F. Richards,A,"Solution: With regard to the nature of the Mughal State, Irfan Habib argued that ‘the peculiar feature of the State in Mughal India was that it served not merely as the protective arm of the exploiting classes, but was itself the principal instrument of exploitation’. Irfan Habib was a historian of the ancient and medieval India, who followed the approach of Marxist historiography. © examsnet.com"
CDS-2017-II-GK-079,2017,GK,Geography,Physical and Indian Geography,Geography | Physical Geography | Indian Geography | Geomorphology,hard,Match List-I with List-II and select the correct answer using the code given below the Lists : List-I (Type of Land) List-II (Meaning) A. Urvara 1. Land watered by a river B. Maru 2. Fertile land C. Nadimatrika 3. Land watered by rain D. Devamatrika 4. Desert land A B C D (a) 2 1 4 3 (b) 3 4 1 2 (c) 3 1 4 2 (d) 2 4 1 3 [2017 CDS-II],(a),(b),(c),(d),D,Solution: 'The Amarkosha' by Amarkosh describes that there were 12 types of land. 1. Urvara – fertile land 2. Usara – barren land 3. Maru – desert land 4. Aprahata – fallow land 5. Saadvala – grassy land 6. Pankila – muddy land 7. Jalapraayamanupam – wet land 8. Nadimaatraka – land watered by river 9. Devamaatraka – land watered by rain 10. Kachcha – land contiguous to water 11. Sarkara – land full of pebbles 12 Sakravati – sandy land © examsnet.com
